,titles,dates
3968,"SecureBERT and LLAMA 2 Empowered Control Area Network Intrusion
  Detection and Classification",2023-11-19
3969,LM-Cocktail: Resilient Tuning of Language Models via Model Merging,2023-11-22
3970,Education distillation:getting student models to learn in shcools,2023-11-23
3971,"A Baseline Analysis of Reward Models' Ability To Accurately Analyze
  Foundation Models Under Distribution Shift",2023-11-21
3972,"On indication, strict monotonicity, and efficiency of projections in a
  general class of path-based data envelopment models",2023-11-28
3973,Maximum Entropy Model Correction in Reinforcement Learning,2023-11-29
3974,Generalized Additive Forecasting Mortality,2023-11-30
3975,Revisiting Topic-Guided Language Models,2023-12-04
3976,"Generalized Contrastive Divergence: Joint Training of Energy-Based Model
  and Diffusion Model through Inverse Reinforcement Learning",2023-12-06
3977,"GeoShapley: A Game Theory Approach to Measuring Spatial Effects in
  Machine Learning Models",2023-12-06
3978,On Sarcasm Detection with OpenAI GPT-based Models,2023-12-07
3979,Membership Inference Attacks on Diffusion Models via Quantile Regression,2023-12-08
3980,"Language Models, Agent Models, and World Models: The LAW for Machine
  Reasoning and Planning",2023-12-08
3981,"A novel model-based parameters estimation combining local optimization
  and global optimization of nonlinear ship models with physical experiment
  dataset",2023-12-09
3982,"Introducing Model Benchmark Analysis for dark matter models with
  isomorphic lagrangians",2023-12-12
3983,"Multi-compartmental modeling for Gd-EOB-DTPA using sparse human DCE-MRI
  data",2023-12-12
3984,Scotogenic generation of realistic neutrino mixing with D5,2023-12-13
3985,"Diffusion Cocktail: Mixing Domain-Specific Diffusion Models for
  Diversified Image Generations",2023-12-12
3986,Pixel Aligned Language Models,2023-12-14
3987,SlimmeRF: Slimmable Radiance Fields,2023-12-15
3988,"Two-relaxation-time regularized lattice Boltzmann model for
  Navier-Stokes equations",2023-12-16
3989,Assessing Estimation Uncertainty under Model Misspecification,2023-12-18
3990,"Modeling non-linear Effects with Neural Networks in Relational Event
  Models",2023-12-19
3991,"AutoXPCR: Automated Multi-Objective Model Selection for Time Series
  Forecasting",2023-12-20
3992,Multi-Model Wireless Federated Learning with Downlink Beamforming,2023-12-20
3993,Large Language Models Relearn Removed Concepts,2024-01-03
3994,A Vision Check-up for Language Models,2024-01-03
3995,"Modelling and Predicting the Conditional Variance of Bitcoin Daily
  Returns: Comparsion of Markov Switching GARCH and SV Models",2024-01-07
3996,Diagnostics for Regression Models with Semicontinuous Outcomes,2024-01-12
3997,Fixed Point Diffusion Models,2024-01-16
3998,Critical Data Size of Language Models from a Grokking Perspective,2024-01-19
3999,"Sowing the Wind, Reaping the Whirlwind: The Impact of Editing Language
  Models",2024-01-19
4000,Large-scale Reinforcement Learning for Diffusion Models,2024-01-20
4001,SpeechGPT-Gen: Scaling Chain-of-Information Speech Generation,2024-01-24
4002,The Case for Co-Designing Model Architectures with Hardware,2024-01-25
4003,"Baichuan2-Sum: Instruction Finetune Baichuan2-7B Model for Dialogue
  Summarization",2024-01-27
4004,"Symbolic-numeric algorithm for parameter estimation in discrete-time
  models with $\exp$",2024-01-29
4005,Transfer Learning for Text Diffusion Models,2024-01-30
4006,"Enhancing Robustness in Biomedical NLI Models: A Probing Approach for
  Clinical Trials",2024-02-04
4007,Sample Complexity Characterization for Linear Contextual MDPs,2024-02-05
4008,Enhancing model identification with SINDy via nullcline reconstruction,2024-02-05
4009,Detecting Mode Collapse in Language Models via Narration,2024-02-06
4010,"Show Me How It's Done: The Role of Explanations in Fine-Tuning Language
  Models",2024-02-12
4011,"Hyper-differential sensitivity analysis with respect to model
  discrepancy: Posterior Optimal Solution Sampling",2024-02-12
4012,LaCo: Large Language Model Pruning via Layer Collapse,2024-02-17
4013,"Benchmarking Knowledge Boundary for Large Language Models: A Different
  Perspective on Model Evaluation",2024-02-18
4014,Training Green AI Models Using Elite Samples,2024-02-19
4015,Multi-View Conformal Learning for Heterogeneous Sensor Fusion,2024-02-19
4016,"Iterated learning and multiscale modeling of history-dependent
  architectured metamaterials",2024-02-20
4017,Harnessing Large Language Models as Post-hoc Correctors,2024-02-20
4018,"Towards Unified Task Embeddings Across Multiple Models: Bridging the Gap
  for Prompt-Based Large Language Models and Beyond",2024-02-22
4019,"Generative AI in Vision: A Survey on Models, Metrics and Applications",2024-02-26
4020,"Alternative models for FX: pricing double barrier options in
  regime-switching Lévy models with memory",2024-02-26
4021,"Enhancing Hyperspectral Images via Diffusion Model and Group-Autoencoder
  Super-resolution Network",2024-02-27
4022,"Collaborative decoding of critical tokens for boosting factuality of
  large language models",2024-02-28
4023,"Improving Group Connectivity for Generalization of Federated Deep
  Learning",2024-02-29
4024,"Reusable MLOps: Reusable Deployment, Reusable Infrastructure and
  Hot-Swappable Machine Learning models and services",2024-02-19
4025,"Deep Incremental Model Informed Reinforcement Learning for Continuous
  Robotic Control",2024-03-03
4026,Vanilla Transformers are Transfer Capability Teachers,2024-03-04
4027,"RVRAE: A Dynamic Factor Model Based on Variational Recurrent Autoencoder
  for Stock Returns Prediction",2024-03-04
4028,Probabilistic Topic Modelling with Transformer Representations,2024-03-06
4029,On the Efficient Marginalization of Probabilistic Sequence Models,2024-03-06
4030,"The Impact of Quantization on the Robustness of Transformer-based Text
  Classifiers",2024-03-08
4031,Latent Semantic Consensus For Deterministic Geometric Model Fitting,2024-03-11
4032,Fairness Feedback Loops: Training on Synthetic Data Amplifies Bias,2024-03-12
4033,"A Framework for Strategic Discovery of Credible Neural Network Surrogate
  Models under Uncertainty",2024-03-13
4034,"Bridging Expert Knowledge with Deep Learning Techniques for Just-In-Time
  Defect Prediction",2024-03-17
4035,LLM Guided Evolution -- The Automation of Models Advancing Models,2024-03-18
4036,Robust Numerical Methods for Nonlinear Regression,2024-03-19
4037,"Context Quality Matters in Training Fusion-in-Decoder for Extractive
  Open-Domain Question Answering",2024-03-21
4038,An Analysis of Linear Time Series Forecasting Models,2024-03-21
4039,"Modeling Analog Dynamic Range Compressors using Deep Learning and
  State-space Models",2024-03-24
4040,"Dual-path Mamba: Short and Long-term Bidirectional Selective Structured
  State Space Models for Speech Separation",2024-03-27
4041,LV-CTC: Non-autoregressive ASR with CTC and latent variable models,2024-03-28
4042,Language Model Guided Interpretable Video Action Reasoning,2024-04-02
4043,Low-resource neural machine translation with morphological modeling,2024-04-03
4044,"How Bad is Training on Synthetic Data? A Statistical Analysis of
  Language Model Collapse",2024-04-07
4045,"Leveraging open-source models for legal language modeling and analysis:
  a case study on the Indian constitution",2024-04-10
4046,"Temperature Prediction for Stored Grain: A Multi-model Fusion Approach
  Based on Machine Learning",2024-04-10
4047,"Global versus Local: Evaluating AlexNet Architectures for Tropical
  Cyclone Intensity Estimation",2024-04-11
4048,"Diffusion Models Meet Remote Sensing: Principles, Methods, and
  Perspectives",2024-04-13
4049,"Parametric Sensitivities of a Wind-driven Baroclinic Ocean Using Neural
  Surrogates",2024-04-15
4050,Modelling adhesion in stochastic and mean-field models of cell migration,2024-04-15
4051,"Construction of Domain-specified Japanese Large Language Model for
  Finance through Continual Pre-training",2024-04-16
4052,Decomposing and Editing Predictions by Modeling Model Computation,2024-04-17
4053,A stochastic population model with hierarchic size-structure,2024-04-22
4054,Introducing cosmosGPT: Monolingual Training for Turkish Language Models,2024-04-26
4055,Sequential model confidence sets,2024-04-29
4056,"Replacing Judges with Juries: Evaluating LLM Generations with a Panel of
  Diverse Models",2024-04-29
4057,"Revisiting N-Gram Models: Their Impact in Modern Neural Networks for
  Handwritten Text Recognition",2024-04-30
4058,"Navigating Brain Language Representations: A Comparative Analysis of
  Neural Language Models and Psychologically Plausible Models",2024-04-30
4059,"Leveraging Active Subspaces to Capture Epistemic Model Uncertainty in
  Deep Generative Models for Molecular Design",2024-04-30
4060,"Tabular Embedding Model (TEM): Finetuning Embedding Models For Tabular
  RAG Applications",2024-04-28
4061,Modified $f(Q)$ gravity models and their cosmological consequences,2024-04-30
4062,"Impact of Architectural Modifications on Deep Learning Adversarial
  Robustness",2024-05-03
4063,"Fishing for Magikarp: Automatically Detecting Under-trained Tokens in
  Large Language Models",2024-05-08
4064,"A Click-Through Rate Prediction Method Based on Cross-Importance of
  Multi-Order Features",2024-05-14
4065,"On the Role of Controllability in Pulse-based Quantum Machine Learning
  Models",2024-05-15
4066,An Assessment of Model-On-Model Deception,2024-05-10
4067,Leveraging Human Revisions for Improving Text-to-Layout Models,2024-05-16
4068,Learning Latent Space Hierarchical EBM Diffusion Models,2024-05-22
4069,AstroPT: Scaling Large Observation Models for Astronomy,2024-05-23
4070,SFDDM: Single-fold Distillation for Diffusion models,2024-05-23
4071,Towards Client Driven Federated Learning,2024-05-24
4072,"Federated Learning for Non-factorizable Models using Deep Generative
  Prior Approximations",2024-05-25
4073,"Controlling Rate, Distortion, and Realism: Towards a Single
  Comprehensive Neural Image Compression Model",2024-05-27
4074,"Unlocking the Secrets of Linear Complexity Sequence Model from A Unified
  Perspective",2024-05-27
4075,"LDMol: Text-to-Molecule Diffusion Model with Structurally Informative
  Latent Space",2024-05-28
4076,"Identifiability, Observability, Uncertainty and Bayesian System
  Identification of Epidemiological Models",2024-04-23
4077,"MAGIC: Modular Auto-encoder for Generalisable Model Inversion with Bias
  Corrections",2024-05-29
4078,"Policy Trees for Prediction: Interpretable and Adaptive Model Selection
  for Machine Learning",2024-05-30
4079,Diffusion Tuning: Transferring Diffusion Models via Chain of Forgetting,2024-06-02
4080,Modelling Gas Networks with Compressors: A port-Hamiltonian Approach,2024-06-03
4081,Foundation Models for Geophysics: Review and Perspective,2024-06-05
4082,Enhancing CTC-based speech recognition with diverse modeling units,2024-06-05
4083,"Non-stationary Spatio-Temporal Modeling Using the Stochastic
  Advection-Diffusion Equation",2024-06-05
4084,"Generalized two-point visual control model of human steering for
  accurate state estimation",2024-06-05
4085,On the social bias of speech self-supervised models,2024-06-07
4086,Cosmography of the minimally extended Varying Speed of Light Model,2024-06-10
4087,"Teaching Language Models to Self-Improve by Learning from Language
  Feedback",2024-06-11
4088,"Transferring Knowledge from Large Foundation Models to Small Downstream
  Models",2024-06-11
4089,An Optimism-based Approach to Online Evaluation of Generative Models,2024-06-11
4090,Simple and Effective Masked Diffusion Language Models,2024-06-11
4091,"Audio-conditioned phonemic and prosodic annotation for building
  text-to-speech models from unlabeled speech data",2024-06-12
4092,Using Quality Attribute Scenarios for ML Model Test Case Generation,2024-06-12
4093,"Can't Hide Behind the API: Stealing Black-Box Commercial Embedding
  Models",2024-06-13
4094,"Increasing certainty in systems biology models using Bayesian multimodel
  inference",2024-06-17
4095,PARAFAC2-based Coupled Matrix and Tensor Factorizations with Constraints,2024-06-18
4096,"LangTopo: Aligning Language Descriptions of Graphs with Tokenized
  Topological Modeling",2024-06-19
4097,"Using Game Play to Investigate Multimodal and Conversational Grounding
  in Large Multimodal Models",2024-06-20
4098,Valid Error Bars for Neural Weather Models using Conformal Prediction,2024-06-20
4099,"Evidence of a log scaling law for political persuasion with large
  language models",2024-06-20
4100,"Domain Adaptation of Llama3-70B-Instruct through Continual Pre-Training
  and Model Merging: A Comprehensive Evaluation",2024-06-21
4101,"Decentralized Transformers with Centralized Aggregation are
  Sample-Efficient Multi-Agent World Models",2024-06-22
4102,"Speech Representation Analysis based on Inter- and Intra-Model
  Similarities",2024-06-23
4103,"LLaMA-MoE: Building Mixture-of-Experts from LLaMA with Continual
  Pre-training",2024-06-24
4104,Model-Free Robust Reinforcement Learning with Sample Complexity Analysis,2024-06-24
4105,Adaptive Stochastic Weight Averaging,2024-06-27
4106,A Teacher Is Worth A Million Instructions,2024-06-27
4107,Electricity Spot Prices Forecasting Using Stochastic Volatility Models,2024-06-09
4108,Generative prediction of flow field based on the diffusion model,2024-06-30
4109,"Physics-Inspired Deep Learning and Transferable Models for Bridge Scour
  Prediction",2024-07-01
4110,Energy-Aware Decentralized Learning with Intermittent Model Training,2024-07-01
4111,A Cosmological Holographic Reconstruction of f(Q) Theory,2024-07-02
4112,Intermediate models with deep failure of choice,2024-07-02
4113,"Predicting vs. Acting: A Trade-off Between World Modeling & Agent
  Modeling",2024-07-02
4114,"The Impact of Quantization and Pruning on Deep Reinforcement Learning
  Models",2024-07-05
4115,"Simplification of Robotic System Model Analysis by Petri Net Meta-Model
  Property Transfer",2024-07-08
4116,"Constructing Concept-based Models to Mitigate Spurious Correlations with
  Minimal Human Effort",2024-07-12
4117,"Towards detailed and interpretable hybrid modeling of continental-scale
  bird migration",2024-07-14
4118,Knowledge boosting during low-latency inference,2024-07-09
4119,"NL2Contact: Natural Language Guided 3D Hand-Object Contact Modeling with
  Diffusion Model",2024-07-17
4120,"A light-weight and efficient punctuation and word casing prediction
  model for on-device streaming ASR",2024-07-18
4121,Model-based Policy Optimization using Symbolic World Model,2024-07-18
4122,Training-Free Model Merging for Multi-target Domain Adaptation,2024-07-18
4123,"Continual Distillation Learning: An Empirical Study of Knowledge
  Distillation in Prompt-based Continual Learning",2024-07-18
4124,Hidden mechanism of dynamic large-eddy simulation models,2024-07-20
4125,Generalised Causal Dantzig,2024-07-23
4126,The Sketchfab 3D Creative Commons Collection (S3D3C),2024-07-24
4127,"Exploring Domain Robust Lightweight Reward Models based on Router
  Mechanism",2024-07-24
4128,Time Matters: Examine Temporal Effects on Biomedical Language Models,2024-07-24
4129,"An Interpretable Rule Creation Method for Black-Box Models based on
  Surrogate Trees -- SRules",2024-07-29
4130,Solve the Refugee Crisis with Data,2024-07-13
4131,"Physics of Language Models: Part 2.1, Grade-School Math and the Hidden
  Reasoning Process",2024-07-29
4132,"Relaxation model for a homogeneous plasma with spherically symmetric
  velocity space",2024-08-03
4133,Bilateral Trade Flow Prediction by Gravity-informed Graph Auto-encoder,2024-08-04
4134,"Machine learning-based input-augmented Koopman modeling and predictive
  control of nonlinear processes",2024-08-05
4135,"4D-Var using Hessian approximation and backpropagation applied to
  automatically-differentiable numerical and machine learning models",2024-08-05
4136,Exchangeable Sequence Models Quantify Uncertainty Over Latent Concepts,2024-08-06
4137,"TF-Locoformer: Transformer with Local Modeling by Convolution for Speech
  Separation and Enhancement",2024-08-06
4138,HcNet: Image Modeling with Heat Conduction Equation,2024-08-12
4139,"Amuro and Char: Analyzing the Relationship between Pre-Training and
  Fine-Tuning of Large Language Models",2024-08-13
4140,Multilingual Models for Check-Worthy Social Media Posts Detection,2024-08-13
4141,"IFH: a Diffusion Framework for Flexible Design of Graph Generative
  Models",2024-08-23
4142,Connecting Mass-action Models and Network Models for Infectious Diseases,2024-08-27
4143,"Option Pricing with Stochastic Volatility, Equity Premium, and Interest
  Rates",2024-08-27
4144,"RISSOLE: Parameter-efficient Diffusion Models via Block-wise Generation
  and Retrieval-Guidance",2024-08-30
4145,"Joining simplified physics models with coarse grids to speed-up
  intractable 3D time-domain simulations",2024-08-30
4146,"Evaluation and Comparison of Visual Language Models for Transportation
  Engineering Problems",2024-09-03
4147,UnLearning from Experience to Avoid Spurious Correlations,2024-09-04
4148,"MaDis-Stereo: Enhanced Stereo Matching via Distilled Masked Image
  Modeling",2024-09-04
4149,On the Relationship between Truth and Political Bias in Language Models,2024-09-09
4150,"High-Performance Few-Shot Segmentation with Foundation Models: An
  Empirical Study",2024-09-10
4151,"PingPong: A Benchmark for Role-Playing Language Models with User
  Emulation and Multi-Model Evaluation",2024-09-10
4152,LOCKEY: A Novel Approach to Model Authentication and Deepfake Tracking,2024-09-12
4153,Hamiltonian Lorenz-like models,2024-09-12
4154,"AutoIRT: Calibrating Item Response Theory Models with Automated Machine
  Learning",2024-09-13
4155,Acceptable Use Policies for Foundation Models,2024-08-29
4156,"EditBoard: Towards a Comprehensive Evaluation Benchmark for Text-Based
  Video Editing Models",2024-09-15
4157,Towards Building Efficient Sentence BERT Models using Layer Pruning,2024-09-21
4158,"Enhancing Aspect-based Sentiment Analysis in Tourism Using Large
  Language Models and Positional Information",2024-09-23
4159,"Layer-wise Model Merging for Unsupervised Domain Adaptation in
  Segmentation Tasks",2024-09-24
4160,"Consistent estimation of generative model representations in the data
  kernel perspective space",2024-09-25
4161,"Leveraging Anthropometric Measurements to Improve Human Mesh Estimation
  and Ensure Consistent Body Shapes",2024-09-26
4162,"Enhancing elusive clues in knowledge learning by contrasting attention
  of language models",2024-09-26
4163,"Forecasting Macroeconomic Dynamics using a Calibrated Data-Driven
  Agent-based Model",2024-09-27
4164,"SC-Phi2: A Fine-tuned Small Language Model for StarCraft II
  Macromanagement Tasks",2024-09-17
4165,"Improving Fine-Grained Control via Aggregation of Multiple Diffusion
  Models",2024-10-02
4166,Uncertainty-aware Human Mobility Modeling and Anomaly Detection,2024-10-02
4167,"Introducing Flexible Monotone Multiple Choice Item Response Theory
  Models and Bit Scales",2024-10-02
4168,PixelBytes: Catching Unified Representation for Multimodal Generation,2024-09-16
4169,EmbedLLM: Learning Compact Representations of Large Language Models,2024-10-03
4170,"Understanding Decision Subjects' Engagement with and Perceived Fairness
  of AI Models When Opportunities of Qualification Improvement Exist",2024-10-04
4171,"Determine-Then-Ensemble: Necessity of Top-k Union for Large Language
  Model Ensembling",2024-10-03
4172,"The Visualization JUDGE : Can Multimodal Foundation Models Guide
  Visualization Design Through Visual Perception?",2024-10-05
4173,"ReTok: Replacing Tokenizer to Enhance Representation Efficiency in Large
  Language Model",2024-10-06
4174,Statistical Inference for Four-Regime Segmented Regression Models,2024-10-06
4175,"VISTA: A Visual and Textual Attention Dataset for Interpreting
  Multimodal Models",2024-10-06
4176,Strong Model Collapse,2024-10-07
4177,NegMerge: Consensual Weight Negation for Strong Machine Unlearning,2024-10-08
4178,"Less is More: Making Smaller Language Models Competent Subgraph
  Retrievers for Multi-hop KGQA",2024-10-08
4179,"Complex Logical Query Answering by Calibrating Knowledge Graph
  Completion Models",2024-09-30
4180,"GPR Full-Waveform Inversion through Adaptive Filtering of Model
  Parameters and Gradients Using CNN",2024-10-11
4181,Reverse-Engineering the Reader,2024-10-16
4182,"Model Validation Practice in Banking: A Structured Approach for
  Predictive Models",2024-10-02
4183,The effect of fine-tuning on language model toxicity,2024-10-21
4184,"Dual-Model Defense: Safeguarding Diffusion Models from Membership
  Inference Attacks through Disjoint Data Splitting",2024-10-22
4185,"From Imitation to Introspection: Probing Self-Consciousness in Language
  Models",2024-10-24
4186,"Stable Consistency Tuning: Understanding and Improving Consistency
  Models",2024-10-24
4187,Marked Temporal Bayesian Flow Point Processes,2024-10-25
4188,Model merging with SVD to tie the Knots,2024-10-25
4189,"Are Decoder-Only Large Language Models the Silver Bullet for Code
  Search?",2024-10-29
4190,"Beyond Content Relevance: Evaluating Instruction Following in Retrieval
  Models",2024-10-31
4191,"Inducing Semi-Structured Sparsity by Masking for Efficient Model
  Inference in Convolutional Networks",2024-11-01
4192,"LLM-KT: A Versatile Framework for Knowledge Transfer from Large Language
  Models to Collaborative Filtering",2024-11-01
4193,"$\texttt{bayes_spec}$: A Bayesian Spectral Line Modeling Framework for
  Astrophysics",2024-11-01
4194,Model Integrity when Unlearning with T2I Diffusion Models,2024-11-04
4195,Training on the Test Model: Contamination in Ranking Distillation,2024-11-04
4196,"Discrete the solving model of time-variant standard Sylvester-conjugate
  matrix equations using Euler-forward formula",2024-11-04
4197,"A Comparative Analysis of Instruction Fine-Tuning LLMs for Financial
  Text Classification",2024-11-04
4198,A Post-Training Enhanced Optimization Approach for Small Language Models,2024-11-05
4199,"Face Reconstruction from Face Embeddings using Adapter to a Face
  Foundation Model",2024-11-06
4200,"Bridging an energy system model with an ensemble deep-learning approach
  for electricity price forecasting",2024-11-07
4201,"Improving Multi-Domain Task-Oriented Dialogue System with Offline
  Reinforcement Learning",2024-11-08
4202,"Modeling Nonlinear Oscillator Networks Using Physics-Informed Hybrid
  Reservoir Computing",2024-11-07
4203,Early Prediction of Natural Gas Pipeline Leaks Using the MKTCN Model,2024-11-09
4204,"Effects of charging and discharging capabilities on trade-offs between
  model accuracy and computational efficiency in pumped thermal electricity
  storage",2024-11-08
4205,"A survey of probabilistic generative frameworks for molecular
  simulations",2024-11-14
4206,"Modelling Population-Level Hes1 Dynamics: Insights from a
  Multi-Framework Approach",2024-11-14
4207,P$^2$ Law: Scaling Law for Post-Training After Model Pruning,2024-11-15
4208,"LLäMmlein: Compact and Competitive German-Only Language Models from
  Scratch",2024-11-17
4209,No-regret Exploration in Shuffle Private Reinforcement Learning,2024-11-18
4210,"Neural Network-Based Tensor Model for Nematic Liquid Crystals with
  Accurate Microscopic Information",2024-11-19
4211,"FASTNav: Fine-tuned Adaptive Small-language-models Trained for
  Multi-point Robot Navigation",2024-11-20
4212,On the evidence of dynamical dark energy,2024-11-25
4213,D$^2$-World: An Efficient World Model through Decoupled Dynamic Flow,2024-11-26
4214,Spatiotemporal Skip Guidance for Enhanced Video Diffusion Sampling,2024-11-27
4215,Axisymmetric model for 1-color laser filament THz emission,2024-11-28
4216,Unveiling Concept Attribution in Diffusion Models,2024-12-03
4217,"Scaling BERT Models for Turkish Automatic Punctuation and Capitalization
  Correction",2024-12-03
4218,Thermodynamic Fidelity of Generative Models for Ising System,2024-12-04
4219,Remix-DiT: Mixing Diffusion Transformers for Multi-Expert Denoising,2024-12-07
4220,Are Clinical T5 Models Better for Clinical Text?,2024-12-08
4221,"FP=xINT:A Low-Bit Series Expansion Algorithm for Post-Training
  Quantization",2024-12-09
4222,Language Model as Visual Explainer,2024-12-08
4223,"Spatial scale-aware tail dependence modeling for high-dimensional
  spatial extremes",2024-12-10
4224,Modeling Latent Non-Linear Dynamical System over Time Series,2024-12-11
4225,"Illusory VQA: Benchmarking and Enhancing Multimodal Models on Visual
  Illusions",2024-12-11
4226,Forecasting realized covariances using HAR-type models,2024-12-14
4227,Progressive Compression with Universally Quantized Diffusion Models,2024-12-14
4228,"Memory-minimal quantum generation of stochastic processes: spectral
  invariants of quantum hidden Markov models",2024-12-17
4229,Relational Programming with Foundation Models,2024-12-19
4230,"User Modeling in Model-Driven Engineering: A Systematic Literature
  Review",2024-12-20
4231,"Sparse Non-Markovian Noise Modeling of Transmon-Based Multi-Qubit
  Operations",2024-12-20
4232,"EM-MIAs: Enhancing Membership Inference Attacks in Large Language Models
  through Ensemble Modeling",2024-12-23
4233,Observational Constraints on Model with specific q,2024-12-24
4234,Elucidating Flow Matching ODE Dynamics with Respect to Data Geometries,2024-12-25
4235,On the Robustness of Generative Information Retrieval Models,2024-12-25
4236,"A Robust Adversarial Ensemble with Causal (Feature Interaction)
  Interpretations for Image Classification",2024-12-28
4237,"Align Attention Heads Before Merging Them: An Effective Way for
  Converting MHA to GQA",2024-12-30
4238,"Exact solvability of an Ising-type model, and exact solvability of the
  6-vertex, and 8-vertex, models",2024-12-31
4239,"Effective and Efficient Mixed Precision Quantization of Speech
  Foundation Models",2025-01-07
4240,Modeling Hypergraphs with Diversity and Heterogeneous Popularity,2025-01-08
4241,"D3RM: A Discrete Denoising Diffusion Refinement Model for Piano
  Transcription",2025-01-09
4242,"Synergizing Large Language Models and Task-specific Models for Time
  Series Anomaly Detection",2025-01-10
4243,Dissecting Bit-Level Scaling Laws in Quantizing Vision Generative Models,2025-01-06
4244,"OptiChat: Bridging Optimization Models and Practitioners with Large
  Language Models",2025-01-14
4245,"Expanding Vietnamese SentiWordNet to Improve Performance of Vietnamese
  Sentiment Analysis Models",2025-01-15
4246,"Adversarial-Ensemble Kolmogorov Arnold Networks for Enhancing Indoor
  Wi-Fi Positioning: A Defensive Approach Against Spoofing and Signal
  Manipulation Attacks",2025-01-16
4247,Domain Adaptation of Foundation LLMs for e-Commerce,2025-01-16
4248,A Macroscopically Consistent Reactive Langevin Dynamics Model,2025-01-16
4249,Fault-tolerant quantum simulation of generalized Hubbard models,2025-01-17
4250,"Deep learning enhanced initial model prediction in elastic FWI:
  application to marine streamer data",2025-01-22
4251,"Pre-training a Transformer-Based Generative Model Using a Small Sepedi
  Dataset",2025-01-25
4252,"Improving Vision-Language-Action Model with Online Reinforcement
  Learning",2025-01-28
4253,"Mamba-Shedder: Post-Transformer Compression for Efficient Selective
  Structured State Space Models",2025-01-28
4254,"Mini-ResEmoteNet: Leveraging Knowledge Distillation for Human-Centered
  Design",2025-01-30
4255,"Examining the Robustness of Large Language Models across Language
  Complexity",2025-01-30
4256,Task-Specific Adaptation with Restricted Model Access,2025-02-02
4257,Soup-of-Experts: Pretraining Specialist Models via Parameters Averaging,2025-02-03
4258,Quantifying Correlations of Machine Learning Models,2025-02-06
4259,Lepton flavor violation in the Majorana and Dirac scotogenic models,2025-02-07
4260,"No Task Left Behind: Isotropic Model Merging with Common and
  Task-Specific Subspaces",2025-02-07
4261,"Distillation and Pruning for Scalable Self-Supervised
  Representation-Based Speech Quality Assessment",2025-02-07
4262,Survival Concept-Based Learning Models,2025-02-09
4263,"Model Selection for Off-policy Evaluation: New Algorithms and
  Experimental Protocol",2025-02-11
4264,"Self-Consistency of the Internal Reward Models Improves Self-Rewarding
  Language Models",2025-02-13
4265,Can this Model Also Recognize Dogs? Zero-Shot Model Search from Weights,2025-02-13
4266,Non-Markovian Discrete Diffusion with Causal Language Models,2025-02-13
4267,1bit-Merging: Dynamic Quantized Merging for Large Language Models,2025-02-15
4268,"Streamlining the Collaborative Chain of Models into A Single Forward
  Pass in Generation-Based Tasks",2025-02-16
4269,"Enhancing Offline Model-Based RL via Active Model Selection: A Bayesian
  Optimization Perspective",2025-02-17
4270,"Self-Enhanced Reasoning Training: Activating Latent Reasoning in Small
  Models for Enhanced Reasoning Distillation",2025-02-18
4271,"Integrating Arithmetic Learning Improves Mathematical Reasoning in
  Smaller Models",2025-02-18
4272,TESS 2: A Large-Scale Generalist Diffusion Language Model,2025-02-19
4273,Set Visualizations for Comparing and Evaluating Machine Learning Models,2025-01-30
4274,"Mixup Model Merge: Enhancing Model Merging Performance through
  Randomized Linear Interpolation",2025-02-21
4275,"Model Privacy: A Unified Framework to Understand Model Stealing Attacks
  and Defenses",2025-02-21
4276,"Zero-Shot Commonsense Validation and Reasoning with Large Language
  Models: An Evaluation on SemEval-2020 Task 4 Dataset",2025-02-19
4277,"Agentic Reward Modeling: Integrating Human Preferences with Verifiable
  Correctness Signals for Reliable Reward Systems",2025-02-26
4278,"I Know What I Don't Know: Improving Model Cascades Through Confidence
  Tuning",2025-02-26
4279,Chronologically Consistent Large Language Models,2025-02-28
4280,Galaxy Formation in a Variety of Hierarchical Models,1994-08-18
4281,The Observed Properties of High-Redshift Cluster Galaxies,1994-09-28
4282,"Consequences on variable Lambda-models from distant Type Ia supernovae
  and compact radio sources",2000-12-23
4283,An analysis of two-layer models for circumstellar disks,2003-04-24
4284,Relativistic effects and polarization in three high-energy pulsar models,2004-01-13
4285,"Modeling the Multiwavelength Spectra and Variability of BL Lacertae in
  2000",2004-03-26
4286,"Structure formation in modified gravity models alternative to dark
  energy",2006-01-10
4287,"Mimicking Dark Energy with Lemaitre-Tolman-Bondi Models: Weak Central
  Singularities and Critical Points",2006-02-21
4288,Information-theoretic model selection applied to supernovae data,2007-01-25
4289,"Critical behaviour of the Random--Bond Ashkin--Teller Model, a
  Monte-Carlo study",1994-11-11
4290,Dimensional reduction on a sphere,2005-09-22
4291,Exact duality transformations for sigma models and gauge theories,2002-05-10
4292,String Gauge Unification and Infra-red Fixed Points in MSSM+X Models,1996-01-31
4293,Models of Neutrino Masses: Anarchy versus Hierarchy,2002-10-24
4294,On a `universal' class of WZW-type conformal models,1993-11-10
4295,"Supersymmetric Pati-Salam Models from Intersecting D6-branes: A Road to
  the Standard Model",2004-03-05
4296,"A Class of Generalized Hyperbolic Continuous Time Integrated Stochastic
  Volatility Likelihood Models",2005-03-03
4297,On Predicting the Solar Cycle using Mean-Field Models,2007-04-18
4298,Phase transition of meshwork models for spherical membranes,2007-07-24
4299,Generalized sine-Gordon model and baryons in two-dimensional QCD,2007-09-23
4300,"Coherent states, constraint classes, and area operators in the new
  spin-foam models",2007-10-26
